4484,spade,[speid],n.铲，铁锹
4485,span,[sp?n],n.(桥墩间的)墩距
4486,span,[sp?n],n.跨距；一段时间
4487,Spanish,['sp?ni?],a.西班牙的n.西班牙人
4488,spare,[spe?],vt.节约 a.多余的
4489,spark,[spɑ:k],n.火花，火星
4490,sparkle,['spɑ:k?l],vi.发火花 vt.使闪耀
4491,sparrow,['sp?r?u],n.麻雀
4492,spatial,['spei??l],a.空间的，占据空间的
4493,speak,[spi:k],vi.说话；发言 vt.说
4494,speaker,['spi:k?],n.说话者；扬声器
4495,spear,[spi?],n.矛，枪
4496,special,['spe??l],a.特殊的；专门的
4497,specialist,['spe??list],n.专家
4498,speciality,[??spe?i'?liti],n.专业，特长；特产
4499,specialize,['spe??laiz],vt.使专门化，专业化
4500,specialize,['spe??laiz],vi.成为…专家；专攻
4501,specially,['spe??li],ad.专门地，特别地
4502,species,['spi:?i:z],n.种，物种；种类
4503,specific,[spi'sifik],a.特有的；具体的
4504,specification,[??spesifi'kei??n],n.载明，详述；规格
4505,specify,['spesifai],vi.指定，详细说明
4506,specimen,['spesim?n],n.抽样，样品
4507,specimen,['spesim?n],n.样本，标本，样品
4508,spectacle,['spekt?k?l],n.场面；景象，奇观
4509,spectacle,['spekt?k?l],n.光景，景象；眼镜
4510,spectator,[spek'teit?],n.参观者，观众
4511,spectrum,['spektr?m],n.系列，范围；波谱
4512,speculate,['spekjuleit],vi.思索，沉思；投机
4513,speech,[spi:t?],n.言语；演说；方言
4514,speed,[spi:d],n.快；速率 vi.快行
4515,spell,[spel],vt.拼写 vi.拼字
4516,spelling,['speli?],n.拼字，拼法，拼写法
4517,spend,[spend],vt.用钱，花费；度过
4518,sphere,[sfi?],n.球，圆体；范围
4519,spherical,['sferik?l],a.球形的，球面的
4520,spice,[spais],n.香料，调味品；香气
4521,spider,['spaid?],n.蜘蛛
4522,spill,[spil],n.(人)摔下，跌下
4523,spill,[spil],vt.使溢出 vi.溢出
4524,spin,[spin],vt.纺；使旋转 n.旋转
4525,spiral,['spai?r?l],a.螺旋(形)的，盘旋的
4526,spirit,['spirit],n.精神；气魄；情绪
4527,spiritual,['spirit?u?l],a.精神的，心灵的
4528,spit,[spit],vi.吐 vi.吐唾沫
4529,spite,[spait],n.恶意，怨恨
4530,splash,[spl??],vt.溅泼 vi.泼水 n.溅
4531,splash,[spl??],vt.&n.溅，泼，飞溅
4532,splendid,['splendid],a.壮丽的；显著的
4533,split,[split],n.分裂，分化；派系
4534,split,[split],vt.劈开 vi.被劈开
4535,spoil,[sp?il],vt.损坏，糟蹋；宠坏
4536,spokesman,['sp?uksm?n],n.发言人，代言人
4537,sponge,[sp?nd?],n.海绵
4538,sponsor,['sp?ns?],n.发起者 vt.发起
4539,spontaneous,[sp?n'teini?s],a.自发的；本能的
4540,spoon,[spu:n],n.匙，调羹
4541,sport,[sp?:t],n.运动；运动会
4542,sportsman,['sp?:tsm?n],n.运动员
4543,spot,[sp?t],n.点，斑点；地点
4544,spray,[sprei],n.浪花；喷雾 vt.喷
4545,spread,[spred],vt.伸开；传播 n.传播
4546,spring,[spri?],vi.跳，跃 n.跳跃；泉
4547,springtime,['spri?taim],n.春季，春天
4548,sprinkle,['spri?k?l],n.洒，撒；小雨
4549,spur,[sp?:],n.刺激物 vt.刺激
4550,spy,[spai],n.间谍，特务 vt.侦察
4551,square,[skwe?],n.正方形；广场
4552,squash,[skw??],vt.压碎 n.鲜果汁
4553,squat,[skw?t],vi.&vt.(使)蹲下
4554,squeeze,[skwi:z],n.压榨；榨取，佣金
4555,squeeze,[skwi:z],vt.&vi.榨，挤；压榨
4556,squirrel,['skwir?l],n.松鼠
4557,stab,[st?b],vt.&vi.&n.刺，戳
4558,stability,[st?'biliti],n.坚定
4559,stability,[st?'biliti],n.稳定，稳定性，巩固
4560,stable,['steib?l],a.稳定的，不变的
4561,stack,[st?k],n.堆，垛 vt.堆积
4562,stadium,['steidi?m],n.露天大型运动场
4563,staff,[stɑ:f],n.工作人员；参谋
4564,stage,[steid?],n.舞台；戏剧；阶段
4565,stagger,['st?g?],vi.蹒跚 vt.使摇晃
4566,stain,[stein],vt.沾污；给…着色
4567,stainless,['steinl?s],a.纯洁的；不锈的
4568,stair,[ste?],n.楼梯
4569,staircase,['ste?keis],n.楼梯，楼梯间
4570,stairway,['ste?wei],n.楼梯
4571,stake,[steik],n.桩；赌金；奖品
4572,stale,[steil],n.陈腐的；走了气的
4573,stalk,[st?:k],n.主茎，叶柄；高烟囱
4574,stall,[st?:l],n.货摊，书摊；厩
4575,stammer,['st?m?],vt.口吃地说 n.口吃
4576,stamp,[st?mp],n.戳子；邮票；标志
4577,stand,[st?nd],vi.站；坐落 n.架，台
4578,standard,['st?nd?d],n.标准 a.标准的
4579,standardize,['st?nd?daiz],vt.使与标准比较
4580,standpoint,['st?ndp?int],n.立场，观点
4581,star,[stɑ:],n.星；恒星；明星
4582,stare,[ste?],vi.盯，凝视
4583,start,[stɑ:t],vt.开动，着手；开设
4584,start,[stɑ:t],vi.跳起；出发；开始
4585,startle,['stɑ:tl],vt.使大吃一惊 n.吃惊
4586,starve,[stɑ:v],vi.饿死 vt.使饿死
4587,state,[steit],n.状态；国家；州
4588,statement,['steitm?nt],n.陈述，声明
4589,statesman,['steitsm?n],n.政治家，国务活动家
4590,static,['st?tik],a.静的；静态的
4591,station,['stei??n],n.站，台，所，局
4592,stationery,"['stei??n?ri, -neri]",n.文具；信笺
4593,statistical,[st?'tistik(?)l],a.统计的，统计学的
4594,statistics,[st?'tistiks],n.统计，统计数字
4595,statue,['st?t?u:],n.塑像，雕像，铸像
4596,status,['steit?s],n.地位，身分
4597,stay,[stei],vi.停留；住 n.逗留
4598,steadily,['stedili],ad.稳定地，不变地
4599,steady,['stedi],a.坚定的，扎实的
4600,steady,['stedi],a.稳固的 vt.使稳定
4601,steak,[steik],n.大块牛肉；牛排
4602,steal,[sti:l],vt.偷偷地做，巧取
4603,steal,[sti:l],vt.偷，窍取
4604,steam,[sti:m],n.蒸汽 vi.蒸发 vt.蒸
4605,steamer,['sti:m?],n.轮船，汽船
4606,steel,[sti:l],n.钢，钢铁
4607,steep,[sti:p],a.险峻的，陡峭的
4608,steer,['sti?],vt.&vi.驾驶
4609,stem,[stem],n.词干；(手表的)转柄
4610,stem,[stem],n.茎，(树)干 vi.起源
4611,step,[step],n.(脚)步；步骤 vi.走
4612,stereo,"['steri?u, 'sti?r-]",n.立体声 a.立体声的
4613,stern,[st?:n],n.艉，船尾；臀部
4614,stern,[st?:n],a.严厉的；坚定的
4615,stew,[stju:],vt.炖 vi.炖着 n.炖肉
4616,steward,['stju:?d],n.乘务员，服务员
4617,stewardess,[??stju:?'des],n.空中小姐，女乘务员
4618,stick,[stik],n.棍，棒 vt.刺；粘贴
4619,sticky,['stiki],a.粘性的；胶粘的
4620,stiff,[stif],a.生硬的
4621,stiff,[stif],a.硬的；僵直的
4622,stiffen,['stif?n],vt.使硬；使僵硬
4623,stiffness,['stifnis],n.硬度
4624,still,[stil],a.静止的 n.寂静
4625,stillness,['stilnis],n.寂静，无声
4626,stimulate,['stimjuleit],vt.刺激，激励，激发
4627,sting,[sti?],n.剧痛；刺激 vt.刺
4628,sting,[sti?],vt.刺；刺痛 vi.&n.刺
4629,stir,[st?:],vt.动；拨动；激动
4630,stitch,[stit?],n.一针，缝线 vt.缝
4631,stitch,[stit?],n.一针；针脚 vt.缝
4632,stock,"[st?k, stɑk]",n.原料；库存品；股本
4633,stocking,['st?ki?],n.长(统)袜
4634,stomach,['st?m?k],n.胃；肚子；食欲
4635,stone,[st?un],n.果核，(水果的)硬核
4636,stone,[st?un],n.石，石头；宝石
4637,stony,['st?uni],a.多石的；冷酷的
4638,stool,[stu:l],n.凳子
4639,stoop,[stu:p],vi.俯身；弯身 n.弯腰
4640,stop,"[st?p, stɑp]",vt.塞住；阻止；停止
4641,storage,['st?:rid?],n.贮藏，保管；仓库
4642,storage,['st?:rid?],n.贮藏；贮藏量
4643,store,[st?:],n.贮藏；贮存品；商店
4644,storey,['st?:ri],n.(层)楼
4645,storm,[st?:m],n.爆发 vt.&vi.猛攻
4646,storm,[st?:m],n.风暴；暴(风)雨
4647,stormy,['st?:mi],a.有暴风雨的；激烈的
4648,story,['st?:ri],n.故事，小说，传说
4649,stout,[staut],a.矮胖的；坚固的
4650,stove,[st?uv],n.炉，火炉，电炉
4651,straight,[streit],a.直的；正直的 ad.直
4652,straighten,['streitn],vt.把…弄直vi.挺起来
4653,straightforward,[??streit'f?:w?d],a.老实的 ad.坦率地
4654,strain,[strein],vt.拉紧 vi.尽力
4655,strait,[streit],n.海峡
4656,strange,[streind?],a.外地的，异乡的
4657,strange,[streind?],a.陌生的；奇怪的
4658,stranger,['streind??],n.陌生人；新来者
4659,strap,[str?p],n.带子 vt.捆扎
4660,strategy,['str?tid?i],n.战略；策略
4661,straw,[str?:],n.稻草，麦杆吸管
4662,strawberry,['str?:b?ri],n.草莓
4663,stray,[strei],vi.迷路 a.迷路的
4664,stream,[stri:m],n.河；流 vi.&vt.流
4665,streamline,['stri:mlain],n.流线；流线型
4666,street,[stri:t],n.街，街道；行车道
4667,strength,"['stre?θ, strenθ]",n.兵力；强度
4668,strength,"['stre?θ, strenθ]",n.力，力量，力气
4669,strengthen,"['stre?θ?n, 'strenθ?n]",vt.加强，巩固
4670,stress,[stres],n.压力；重音 vt.着重
4671,stretch,[stret?],vt.伸展 vi.伸 n.伸展
4672,strict,[strikt],a.严格的；严谨的
4673,strictly,['striktli],ad.严格地，严谨地
4674,stride,[straid],vi.大踏步走 n.大步
4675,strife,[straif],n.冲突，竞争
4676,strike,[straik],vt.&vi.打，击 n.罢工
4677,striking,['straiki?],a.显著的，惊人的
4678,string,[stri?],n.线，细绳；一串
4679,strip,[strip],n.窄条，长带
4680,strip,[strip],vt.剥；夺去 n.条带
4681,stripe,[straip],n.条纹，条子
4682,strive,[straiv],vi.努力，奋斗，力求
4683,stroke,[str?uk],n.打，击；鸣声；中风
4684,stroll,[str?ul],n.散步，溜达，闲逛
4685,strong,[str??],a.强壮的；擅长的
4686,strongly,['str??li],ad.强壮地，强烈地
4687,structural,['str?kt??r?l],a.结构的，构造的
4688,structure,['str?kt??],n.结构；构造 vt.建造
4689,struggle,['str?gl],n.&vi.斗争，奋斗
4690,stubborn,['st?b?n],a.顽固的；顽强的
4691,student,['stju:d?nt],n.学生；研究生，学者
4692,studio,['stju:di?u],n.工作室；播音室
4693,study,['st?di],n.学习，研究 vt.学
4694,stuff,[st?f],n.材料 vt.装，填，塞
4695,stuffy,['st?fi],a.不透气的，闷热的
4696,stumble,['st?mb?l],vi.绊倒；犯错误
4697,stupid,['stju:pid],a.愚蠢的；感觉迟钝的
4698,sturdy,['st?:di],a.坚定的；牢固的
4699,style,[stail],n.风格；文体；式样
4700,subdivide,[??s?bdi'vaid],vt.把…再分
4701,subdue,[s?b'dju:],vt.使屈服，征服
4702,subject,['s?bd?ikt],vt.使隶属
4703,subject,['s?bd?ikt],n.题目；学科；主语
4704,submarine,['s?bm?ri:n],a.水下的 n.潜水艇
4705,submerge,[s?b'm?:d?],vt.浸没 vi.潜入水中
4706,submit,[s?b'mit],vt.使服从 vi.服从
4707,subordinate,[s?'b?:din?t],a.下级的，辅助的
4708,subscribe,[s?b'skraib],vi.订购，认购；预订
4709,subscript,['s?bskript],a.写在下方的 n.下标
4710,subscription,[s?b'skrip??n],n.预约，用户，订阅费
4711,subsequent,['s?bsikw?nt],a.尔后的
4712,subsequent,['s?bsikw?nt],a.随后的，后来的
4713,subsequently,['s?bsikw?ntli],ad.其后，其次，接着
4714,subsidiary,[s?b'sidi?ri],a.辅助的，补充的
4715,substance,['s?bst?ns],n.财产；内容，本旨
4716,substance,['s?bst?ns],n.物质；实质；本旨
4717,substantial,[s?b'st?n??l],a.物质的；坚固的
4718,substantial,[s?b'st?n??l],a.物质的；坚固的
4719,substitute,['s?bstitju:t],n.代替人 vt.用…代替
4720,subtle,['s?tl],a.微妙的；精巧的
4721,subtract,[s?b'tr?kt],vt.减，减去，去掉
4722,suburb,['s?b?:b],n.郊区，郊外，近郊
4723,subway,['s?bwei],n.地道；地下铁路
4724,succeed,[s?k'si:d],vt.继…之后 vi.成功
4725,success,[s?k'ses],n.成功，成就，胜利
4726,successful,[s?k'sesf?l],a.成功的，结果良好的
4727,successfully,[s?k'sesf?li],ad.成功地
4728,succession,[s?k'se??n],n.继承(权)，后裔
4729,succession,[s?k'se??n],n.连续；继任，继承
4730,successive,[s?k'sesiv],a.连续的；接连的
4731,successor,[s?k'ses?],n.继承人，继任者
4732,such,[s?t?],a.这样的；如此的…
4733,suck,[s?k],vt.吸，吮，啜；吸收
4734,sudden,['s?dn],a.突然的，意外的
4735,suddenly,['s?dnli],ad.突然地
4736,suffer,['s?f?],vt.遭受；忍受；容许
4737,suffice,[s?'fais],vi.足够；有能力
4738,sufficient,[s?'fi??nt],a.足够的，充分的
4739,sufficiently,[s?'fi??ntli],ad.足够地，充分地
4740,sugar,['?ug?],n.糖
4741,suggest,[s?'d?est],vt.建议；暗示，启发
4742,suggestion,[s?'d?est??n],n.建议，意见；暗示
4743,suicide,"['su:isaid, 'sju:-]",n.&vi.&vt.自杀
4744,suit,"[su:t, sju:t]",vt.使配合 vi.彼此协调
4745,suit,"[su:t, sju:t]",n.起拆，诉讼 vt.适合
4746,suitable,"['su:t?b?l, 'sju:-]",a.合适的；适宜的
4747,suitcase,"['su:tkeis, 'sju:t]",n.小提箱，衣箱
4748,sullen,['s?l?n],a.绷着脸不高兴的
4749,sulphur,['s?lf?],n.硫(磺)
4750,sum,[s?m],n.总数；金额 vi.共计
4751,summarize,['s?m?raiz],vt.概括，概述，总结
4752,summary,['s?m?ri],a.概括的；速决的
4753,summary,['s?m?ri],n.摘要，概要，一览
4754,summer,['s?m?],n.夏，夏季
4755,summit,['s?mit],n.顶点，最高点；极度
4756,summon,['s?m?n],vt.召唤；鼓起(勇气)
4757,sun,[s?n],n.太阳，日
4758,Sunday,['s?ndi],n.星期日，礼拜日
4759,sunlight,['s?nlait],n.日光，阳光
4760,sunny,['s?ni],a.阳光充足的；快活的
4761,sunrise,['s?nraiz],n.日出(时分)
4762,sunset,['s?nset],n.日落(时分)
4763,sunshine,['s?n?ain],n.(直射)日光，阳光
4764,super,"['su:p?, 'sju:-]",a.极好的，超级的
4765,superb,"[su:'p?:b, sju:-]",a.壮丽的；超等的
4766,superficial,"[??su:p?'fi??l, ;sju:-]",a.表面的；肤浅的
4767,superficial,"[??su:p?'fi??l, ;sju:-]",a.表面的；肤浅的
4768,superior,"[su:'pi?ri?, sju:-]",a.较高的；优越的
4769,superiority,"[su:pi?ri'?riti, sju:-]",n.优越(性)，优势
4770,supermarket,"['su:p?;mɑ:kit, 'sju:-]",n.超级市场
4771,supersonic,"[??su:p?'s?nik, ;sju:-]",a.超声的，超声速的
4772,superstition,"[??su:p?'sti??n, ;sju:-]",n.迷信，迷信行为
4773,supervise,"['su:p?vaiz, 'sju:-]",vt.&vi.监督，监视
4774,supper,['s?p?],n.晚饭，晚餐
4775,supplement,"['s?plim?nt, 's?pliment]",n.补角
4776,supplement,"['s?plim?nt, 's?pliment]",n.&vt.增补，补充
4777,supply,[s?'plai],vt.&n.供给，供应
4778,support,[s?'p?:t],vt.经受，承受，忍受
4779,support,[s?'p?:t],vt.支撑；支持；供养
4780,suppose,[s?'p?uz],vt.猜想；假定；让
4781,suppress,[s?'pres],vt.镇压；抑制；隐瞒
4782,supreme,"[su:'pri:m, sju:-]",a.最高的；最大的
4783,sure,[?u?],a.确信的；确实的
4784,surely,['?u?li],a.确实；稳当地
4785,surface,['s?:fis],n.地面，表面；外表
4786,surgeon,['s?:d??n],n.外科医师；军医
4787,surgery,['s?:d??ri],n.外科，外科手术
4788,surname,['s?:neim],n.姓
4789,surpass,[s?'pɑ:s],vt.超过，超越，胜过
4790,surplus,['s?:pl?s],n.过剩，剩余(物资)
4791,surprise,[s?'praiz],vt.使惊奇；突然袭击
4792,surprising,[s?'praizi?],a.惊人的；出人意外的
4793,surprisingly,[s?'praizi?li],ad.惊人地
4794,surrender,[s?'rend?],vt.交出 vi.投降
4795,surround,[s?'raund],vt.围，围绕，圈住
4796,surroundings,[s?'raundi?z],n.周围的事物，环境
4797,survey,['s?:vei],vt.俯瞰；检查；测量
4798,survival,[s?'vaiv?l],n.幸存，残存；幸存者
4799,survive,[s?'vaiv],vt.幸免于 vi.活下来
4800,suspect,"['s?spekt, s?'spekt]",vt.怀疑 vi.疑心
4801,suspend,[s?'spend],vt.吊，悬；推迟
4802,suspicion,[s?'spi??n],n.怀疑，疑心，猜疑
4803,suspicious,[s?'spi??s],a.可疑的；猜疑的
4804,sustain,[s?'stein],vt.支撑；供养；忍受
4805,swallow,[sw?l?u],vt.&vi.吞下，咽下
4806,swamp,[sw?mp],n.沼泽，沼泽地
4807,swan,[sw?n],n.天鹅
4808,swarm,[sw?:m],n.一大群 vi.密集
4809,sway,[swei],vi.摇动 vt.摇；摇动
4810,swear,[swe?],vt.宣(誓) vi.诅咒
4811,sweat,[swet],n.汗 vi.出汗
4812,sweater,['swet?],n.厚运动衫，毛线衫
4813,sweep,[swi:p],vt.扫；刮起；扫过
4814,sweet,[swi:t],a.甜的；愉快的
4815,sweeten,['swi:tn],vt.使变甜 vi.变甜
4816,sweetness,['swi:tnis],n.甜蜜；新鲜；温和
4817,swell,[swel],vi.&vt.使膨胀，隆起
4818,swell,[swel],vi.膨胀；隆起；增长
4819,swift,[swift],a.快的；反应快的
4820,swim,[swim],vi.游，游泳；眼花
4821,swing,[swi?],vi.摇摆；回转 n.摇摆
4822,Swiss,[swis],a.瑞士的 n.瑞士人
4823,switch,[swit?],n.(树木的)软枝条
4824,switch,[swit?],n.开关；转换 vt.转换
4825,sword,[s?:d],n.剑，刀
4826,symbol,['simb?l],n.象征；符号，记号
4827,symmetrical,[si'metrik?l],a.对称的，匀称的
4828,symmetry,['simitri],n.对称(性)，匀称
4829,sympathetic,[??simp?'θetik],a.同情的；和谐的
4830,sympathize,['simp?θaiz],vi.同情；同感，共鸣
4831,sympathy,['simp?θi],n.同情；一致，同感
4832,symphony,['simf?ni],n.交响乐；交响乐团
4833,symposium,[sim'p?uzi?m],n.酒会；座谈会
4834,symptom,['simpt?m],n.症状，征候，征兆
4835,synthesis,['sinθisis],n.合成；综合，综合物
4836,synthetic,[sin'θetik],a.综合的；合成的
4837,system,['sist?m],n.系统，体系；制度
4838,systematic,[??sisti'm?tik],a.成体系的；分类的
4839,systematic(al),[??sisti'm?tik(?l)],a.有系统的；有计划的
4840,systematically,[??sisti'm?tik?li],ad.系统地，有规则地
4841,table,['teib?l],n.桌子；餐桌；项目表
4842,tablet,['t?blit],n.碑，匾；药片
4843,tabulate,['t?bjuleit],vt.把…制成表
4844,tack,[t?k],n.平头打 vt.钉住
4845,tackle,['t?k?l],vt.解决，对付 n.用具
4846,tact,[t?kt],n.机敏，圆滑，得体
4847,tactics,['t?ktiks],n.策略；战术，兵法
4848,tag,[t?g],n.附加语；标签
4849,tail,[teil],n.尾巴；末尾部分
4850,tailor,['teil?],n.裁缝 vt.裁制衣服
4851,take,[teik],vt.拿；抓；拿走；吃
4852,tale,[teil],n.故事，传说
4853,talent,['t?l?nt],n.天才；才能；人才
4854,talk,[t?:k],vi.讲话 vt.谈论
4855,tall,[t?:l],n.高的，身材高的
4856,tame,[teim],a.驯服的；顺从的
4857,tan,[t?n],n.棕褐色 a.棕黄色的
4858,tangle,['t??g?l],vt.使缠结，使纠缠
4859,tank,[t??k],n.坦克；大容器，槽
4860,tanker,['t??k?],n.油船；空中加油飞机
4861,tap,[t?p],vt.&vi.&n.轻叩
4862,tape,[teip],vt.系，捆
4863,tape,[teip],n.线带；磁带，录音带
4864,taper,['teip?],n.细小的蜡烛；微光
4865,tar,[tɑ:],n.柏油，焦油
4866,target,['tɑ:git],n.靶，标的；目标
4867,task,[tɑ:sk],n.任务，工作，作业
4868,taste,[teist],vt.尝；尝到 n.味觉
4869,tax,[t?ks],n.税，税款；负担
4870,taxi,['t?ksi],n.出租汽车
4871,tea,[ti:],n.茶；茶叶；茶树
4872,teach,[ti:t?],vt.讲；教育 vt.教书
4873,teacher,['ti:t??],n.教师，老师，先生
4874,teaching,['ti:t?i?],n.教学，讲授；教导
4875,team,[ti:m],vi.协作，合作
4876,team,[ti:m],n.队，组
4877,tear,"[ti?, te?]",n.眼泪，泪珠
4878,tease,[ti:z],vt.逗乐，戏弄；强求
4879,technical,['teknik?l],a.技术的，工艺的
4880,technician,[tek'ni??n],n.技术员，技师
4881,technique,[tek'ni:k],n.技术，技巧；技能
4882,technology,[tek'n?l?d?i],n.工艺学，工艺，技术
4883,tedious,['ti:di?s],a.冗长乏味的，沉闷的
4884,teenager,['ti:neid??],n.青少年
4885,telegram,['teligr?m],n.电报
4886,telegraph,['teligrɑ:f],n.电报机；电报
4887,telephone,['telif?un],n.电话 vi.打电话
4888,telescope,['telisk?up],n.望远镜
4889,television,"['teli;vi??n, ;teli'vi??n]",n.电视；电视机
4890,telex,['teleks],n.电传，用户电报
4891,tell,[tel],vt.讲述；吩咐；辨别
4892,temper,['temp?],n.韧度；心情，情绪
4893,temperature,['temp?r?t??],n.温度；体温
4894,temple,['temp?l],n.圣堂，神殿，庙宇
4895,temporary,['temp?r?ri],a.暂时的，临时的
4896,tempt,[tempt],vt.引诱，诱惑，劝诱
4897,tempt,[tempt],vt.引诱，诱惑；吸引
4898,temptation,[temp'tei??n],n.诱惑，引诱
4899,ten,[ten],num.十，十个
4900,tenant,['ten?nt],n.承担人，房客，佃户
4901,tend,[tend],vt.照管，照料，护理
4902,tendency,['tend?nsi],n.趋向，趋势，倾向
4903,tender,['tend?],a.嫩的；脆弱的
4904,tennis,['tenis],n.网球，网球运动
4905,tense,[tens],a.拉紧的，绷紧的
4906,tensile,['tensail],a.张力的；能伸长的
4907,tent,[tent],n.帐篷
4908,tenth,[tenθ],num.第十；十分之一
4909,term,[t?:m],n.期；学期；条件；词
4910,terminal,['t?:min?l],n.计算机终端；线接头
4911,terminal,['t?:min?l],a.末端的 n.末端
4912,terminate,['t?:mineit],vt.&vi.停止，终止
4913,terminology,[??t?:mi'n?l?d?i],n.术语学，术语
4914,terrace,['ter?s],n.平台，阳台，露台
4915,terrible,['ter?b?l],a.可怕的；极度的
4916,terrific,[t?'rifik],a.可怕的；极大的
4917,terrify,['terifai],vt.使恐怖，使惊吓
4918,territory,['terit?ri],n.领土，版图；领域
4919,terror,['ter?],n.恐怖，惊骇
4920,terrorist,['ter?rist],n.恐怖分子
4921,test,[test],n.&vt.试验；检验
4922,testify,['testifai],v.证明，证实，作证
4923,text,[tekst],n.原文，本文；课文
4924,textbook,['tekstbuk],n.课本，教科书
4925,textile,['tekstail],n.纺织品 a.纺织的
4926,than,"[??n, ??n]",conj.(比较级)比
4927,thank,[θ??k],vt.谢谢，感谢 n.感谢
4928,Thanksgiving,['θ??ks;givi?],n.感恩节
4929,that,[??t],a.那 pron.那 ad.那样
4930,the,"[??, ?i]",art.(定冠词)这，那
4931,theatre,['θi?t?],n.戏剧效果
4932,theatre,['θi?t?],n.戏院；戏剧；教室
4933,theft,[θeft],n.盗窃，偷窃(行为)
4934,their,[?e?],pron.他(她、它)们的
4935,theirs,[?e?z],pron.他(她)们的东西
4936,them,"[?em, ??m]",pron.(宾格)他们
4937,theme,[θi:m],n.题目；词干；主旋律
4938,themselves,[??m'selvz],pron.他们自己
4939,then,[?en],ad.当时；然后；那么
4940,theorem,['θi?r?m],n.定理；原理，原则
4941,theoretical,[θi?'retik?l],a.理论(上)的
4942,theory,['θi?ri],n.见解，看法，推测
4943,theory,['θi?ri],n.理论；学说；意见
4944,there,[?e?],ad.在那里；在那点上
4945,thereafter,[?e?'rɑ:ft?],ad.此后，以后
4946,thereby,['?e?bai],ad.因此，从而，由此
4947,therefore,['?e?f?:],ad.因此，所以
4948,therein,[?e?'rin],ad.在那里，在那时
4949,thereof,[?e?'r?v],ad.它的，其；由此
4950,thermal,['θ?:m?l],a.热的；温泉的
4951,thermometer,[θ?'m?mit?],n.温度计，寒暑表
4952,these,[?i:z],a.&pron.这些
4953,thesis,['θi:sis],n.论题，论点；论文
4954,they,[?ei],pron.(主格)他(她)们
4955,thick,[θik],a.厚的；密的；浓
4956,thicken,['θik?n],vt.使变厚(或粗、密)
4957,thickness,['θiknis],n.厚(度)；密(度)
4958,thief,[θi:f],n.窃贼，偷窃犯
4959,thigh,[θai],n.股，大腿
4960,thin,[θin],a.薄的；淡的 vi.变薄
4961,thing,[θi?],n.物；用品；事；情况
4962,think,[θi?k],vt.想；想要；认为
4963,third,[θ?:d],num.第三；三分之一
4964,thirdly,['θ?:dli],ad.第三
4965,thirst,[θ?:st],n.渴，口渴；渴望
4966,thirsty,['θ?:sti],a.渴的；渴望的
4967,thirteen,[??θ?:'ti:n],num.十三，十三个
4968,thirty,['θ?:ti],num.三十，三十个
4969,this,[?is],a.这；今 pron.这
4970,thorn,[θ?:n],n.刺，棘；荆棘；蒺藜
4971,thorough,['θ?r?],a.精心的；详尽的
4972,thorough,['θ?r?],a.彻底的；详尽的
4973,those,[??uz],pron.那些
4974,though,[??u],conj.虽然 ad.可是
4975,thought,[θ?:t],n.思想；思维；想法
4976,thoughtful,['θ?:tf?l],a.沉思的；体贴的
4977,thoughtless,['θ?:tl?s],a.欠考虑的；自私的
4978,thousand,['θauz?nd],num.千，千个 n.无数
4979,thrash,[θr??],vt.痛打，鞭打 vi.打
4980,thread,[θred],n.线；丝；螺纹；头绪
4981,threat,[θret],n.威胁，恐吓，凶兆
4982,threaten,['θretn],vt.&vi.威胁，恐吓
4983,three,[θri:],num.三，三个
4984,thresh,[θre?],vt.打谷，脱粒；推敲
4985,threshold,['θre?h?uld],n.门槛；入门，开端
4986,thrifty,['θrifti],a.节俭的；兴旺的
4987,thrill,[θril],vt.&vi.(使)激动
4988,thrill,[θril],n.一阵激动
4989,thrive,[θraiv],vi.兴旺，繁荣，旺盛
4990,throat,[θr?ut],n.咽喉，喉咙；嗓音
4991,throne,[θr?un],n.宝座，御座；王位
4992,throng,[θr??],n.群，人群 vt.挤满
4993,through,[θru:],prep.因为，由于
4994,through,[θru:],prep.穿过ad.从头到尾
4995,throughout,[θru:'aut],prep.遍及 ad.到处
4996,throw,[θr?u],vt.投，掷，抛，扔
4997,thrust,[θr?st],vt.插，刺 n.插；讽刺
4998,thumb,[θ?m],n.(大)拇指
4999,thunder,['θ?nd?],n.雷 vi.打雷 vt.吼出
5000,Thursday,['θ?:zdi],n.星期四
5001,thus,[??s],ad.如此，这样；因而
5002,tick,[tik],n.滴答声；记号
5003,ticket,['tikit],n.(交通违章)罚款传票
5004,ticket,['tikit],n.票，券；纲领；传票
5005,tickle,['tik?l],vt.挠，胳肢；逗乐
5006,tide,[taid],n.潮，潮汐；潮流
5007,tidy,['taidi],a.整洁的；整齐的
5008,tie,[tai],n.领带；联系 vt.系
5009,tiger,['taig?],n.虎
5010,tight,[tait],a.紧的；紧身的
5011,tighten,['taitn],vt.&vi.(使)变紧
5012,tightly,['taitli],ad.紧地，牢固地
5013,tile,[tail],n.瓦片，瓷砖；贴砖
5014,till,[til],prep.&conj.直到…为止
5015,tilt,[tilt],vt.&vi.(使)倾斜
5016,timber,['timb?],n.木材，木料
5017,time,[taim],n.时间；时机；次，回
5018,timely,['taimli],a.及时的；适时的
5019,timetable,['taim;teib?l],n.时间表，时刻表
5020,timid,['timid],a.胆怯的；羞怯的
5021,tin,[tin],n.锡；罐头
5022,tiny,['taini],a.微小的，极小的
5023,tip,[tip],n.梢，末端，尖，尖端
5024,tire,['tai?],vi.疲劳，累；厌倦
